iso_code,location,new_cases,new_deaths,total_cases,total_deaths,hospital_beds_per_thousand,life_expectancy,human_development_index,population,cases_per_million,deaths_per_million
IND,India,5784.0,252.0,34703644.0,475888.0,0.53,69.66,0.645,1417173120.0,24487.93553182832,335.8008935422089
IND,India,6984.0,247.0,34710628.0,476135.0,0.53,69.66,0.645,1417173120.0,24492.863652395554,335.97518417509923
IND,India,7974.0,343.0,34718602.0,476478.0,0.53,69.66,0.645,1417173120.0,24498.49034675453,336.21721529688625
IND,India,7447.0,391.0,34726049.0,476869.0,0.53,69.66,0.645,1417173120.0,24503.74517405467,336.49311666312155
IND,India,0.0,0.0,34726049.0,476869.0,0.53,69.66,0.645,1417173120.0,24503.74517405467,336.49311666312155
IND,India,7145.0,289.0,34733194.0,477158.0,0.53,69.66,0.645,1417173120.0,24508.786901066822,336.6970437599042
IND,India,13644.0,396.0,34746838.0,477554.0,0.53,69.66,0.645,1417173120.0,24518.41451805126,336.9764732766029
IND,India,5326.0,453.0,34752164.0,478007.0,0.53,69.66,0.645,1417173120.0,24522.17270392484,337.29612370858405
IND,India,6317.0,318.0,34758481.0,478325.0,0.53,69.66,0.645,1417173120.0,24526.630169220258,337.5205140780542
IND,India,7495.0,434.0,34765976.0,478759.0,0.53,69.66,0.645,1417173120.0,24531.918866764845,337.8267575382745
IND,India,6650.0,374.0,34772626.0,479133.0,0.53,69.66,0.645,1417173120.0,24536.611306881125,338.0906631929344
IND,India,7189.0,387.0,34779815.0,479520.0,0.53,69.66,0.645,1417173120.0,24541.684081617354,338.36374203879905
IND,India,6987.0,162.0,34786802.0,479682.0,0.53,69.66,0.645,1417173120.0,24546.614319074863,338.47805411381216
IND,India,6531.0,315.0,34793333.0,479997.0,0.53,69.66,0.645,1417173120.0,24551.222789210115,338.7003275930043
IND,India,6358.0,293.0,34799691.0,480290.0,0.53,69.66,0.645,1417173120.0,24555.709185339332,338.90707721015764
IND,India,9195.0,302.0,34808886.0,480592.0,0.53,69.66,0.645,1417173120.0,24562.197454041467,339.12017749814504
IND,India,13154.0,268.0,34822040.0,480860.0,0.53,69.66,0.645,1417173120.0,24571.47931228049,339.30928636298154
IND,India,16764.0,220.0,34838804.0,481080.0,0.53,69.66,0.645,1417173120.0,24583.30849515407,339.4645249833697
IND,India,22775.0,406.0,34861579.0,481486.0,0.53,69.66,0.645,1417173120.0,24599.37922051471,339.7510108009952
IND,India,27553.0,284.0,34889132.0,481770.0,0.53,69.66,0.645,1417173120.0,24618.821446458143,339.9514097473144
IND,India,33750.0,123.0,34922882.0,481893.0,0.53,69.66,0.645,1417173120.0,24642.636462085873,340.0382022487133
IND,India,37379.0,124.0,34960261.0,482017.0,0.53,69.66,0.645,1417173120.0,24669.012209319917,340.12570038020476
IND,India,58097.0,534.0,35018358.0,482551.0,0.53,69.66,0.645,1417173120.0,24710.00720081397,340.50250684969245
IND,India,90928.0,325.0,35109286.0,482876.0,0.53,69.66,0.645,1417173120.0,24774.168733880586,340.7318366298113
IND,India,117100.0,302.0,35226386.0,483178.0,0.53,69.66,0.645,1417173120.0,24856.798017732654,340.9449369177987
IND,India,141986.0,285.0,35368372.0,483463.0,0.53,69.66,0.645,1417173120.0,24956.987612070992,341.1460414942107
IND,India,159632.0,327.0,35528004.0,483790.0,0.53,69.66,0.645,1417173120.0,25069.628755024652,341.3767825345149
IND,India,179723.0,146.0,35707727.0,483936.0,0.53,69.66,0.645,1417173120.0,25196.44671217021,341.47980452804524
IND,India,168063.0,277.0,35875790.0,484213.0,0.53,69.66,0.645,1417173120.0,25315.037022435197,341.6752640637158
IND,India,194720.0,442.0,36070510.0,484655.0,0.53,69.66,0.645,1417173120.0,25452.437314080584,341.9871525646775
IND,India,247417.0,380.0,36317927.0,485035.0,0.53,69.66,0.645,1417173120.0,25627.022194719582,342.2552919998934
IND,India,264202.0,411.0,36582129.0,485446.0,0.53,69.66,0.645,1417173120.0,25813.45107646411,342.54530596798224
IND,India,268833.0,306.0,36850962.0,485752.0,0.53,69.66,0.645,1417173120.0,26003.147731167806,342.7612287763403
IND,India,271202.0,314.0,37122164.0,486066.0,0.53,69.66,0.645,1417173120.0,26194.516023561046,342.9827966254398
IND,India,258089.0,385.0,37380253.0,486451.0,0.53,69.66,0.645,1417173120.0,26376.631388549056,343.2544642111191
IND,India,238018.0,310.0,37618271.0,486761.0,0.53,69.66,0.645,1417173120.0,26544.58405194702,343.4732095398479
IND,India,282970.0,441.0,37901241.0,487202.0,0.53,69.66,0.645,1417173120.0,26744.25619927084,343.7843924107169
IND,India,317532.0,491.0,38218773.0,487693.0,0.53,69.66,0.645,1417173120.0,26968.316333857645,344.1308567862196
IND,India,347254.0,703.0,38566027.0,488396.0,0.53,69.66,0.645,1417173120.0,27213.34920605889,344.6269147413691
IND,India,337704.0,488.0,38903731.0,488884.0,0.53,69.66,0.645,1417173120.0,27451.643310875104,344.97126222659375
IND,India,333533.0,525.0,39237264.0,489409.0,0.53,69.66,0.645,1417173120.0,27686.994232574776,345.34171802524736
IND,India,306064.0,439.0,39543328.0,489848.0,0.53,69.66,0.645,1417173120.0,27902.9622012588,345.651489635931
IND,India,255874.0,614.0,39799202.0,490462.0,0.53,69.66,0.645,1417173120.0,28083.51459559154,346.0847465128325
IND,India,285914.0,665.0,40085116.0,491127.0,0.53,69.66,0.645,1417173120.0,28285.26411790819,346.5539905244604
IND,India,286384.0,573.0,40371500.0,491700.0,0.53,69.66,0.645,1417173120.0,28487.3452863684,346.95831656756235
IND,India,251209.0,627.0,40622709.0,492327.0,0.53,69.66,0.645,1417173120.0,28664.60591631882,347.4007466356686
IND,India,235532.0,871.0,40858241.0,493198.0,0.53,69.66,0.645,1417173120.0,28830.804383306397,348.01535044638723
IND,India,234281.0,893.0,41092522.0,494091.0,0.53,69.66,0.645,1417173120.0,28996.12010704804,348.6454781191447
IND,India,209918.0,959.0,41302440.0,495050.0,0.53,69.66,0.645,1417173120.0,29144.244564841872,349.3221773780186
IND,India,167059.0,1192.0,41469499.0,496242.0,0.53,69.66,0.645,1417173120.0,29262.126422493817,350.1632884484854
IND,India,161386.0,1733.0,41630885.0,497975.0,0.53,69.66,0.645,1417173120.0,29376.005240630024,351.38614539908855
IND,India,172433.0,1008.0,41803318.0,498983.0,0.53,69.66,0.645,1417173120.0,29497.679154399993,352.09742053250346
IND,India,149394.0,1072.0,41952712.0,500055.0,0.53,69.66,0.645,1417173120.0,29603.09605646486,352.85385599184946
IND,India,127952.0,1059.0,42080664.0,501114.0,0.53,69.66,0.645,1417173120.0,29693.38283808262,353.6011182599907
IND,India,107474.0,865.0,42188138.0,501979.0,0.53,69.66,0.645,1417173120.0,29769.21972666261,354.2114882901533
IND,India,83876.0,895.0,42272014.0,502874.0,0.53,69.66,0.645,1417173120.0,29828.405156315694,354.8430272230961
IND,India,67597.0,1188.0,42339611.0,504062.0,0.53,69.66,0.645,1417173120.0,29876.103633690145,355.6813157731922
IND,India,71365.0,1217.0,42410976.0,505279.0,0.53,69.66,0.645,1417173120.0,29926.46092525379,356.54006759597587
IND,India,67084.0,1241.0,42478060.0,506520.0,0.53,69.66,0.645,1417173120.0,29973.797414390698,357.4157545409837
IND,India,58077.0,657.0,42536137.0,507177.0,0.53,69.66,0.645,1417173120.0,30014.7782932829,357.8793535118702
IND,India,50407.0,804.0,42586544.0,507981.0,0.53,69.66,0.645,1417173120.0,30050.34698936429,358.4466801063797
IND,India,44877.0,684.0,42631421.0,508665.0,0.53,69.66,0.645,1417173120.0,30082.0135510332,358.92933108976837
IND,India,34113.0,346.0,42665534.0,509011.0,0.53,69.66,0.645,1417173120.0,30106.084710384574,359.1734791018334
IND,India,27409.0,347.0,42692943.0,509358.0,0.53,69.66,0.645,1417173120.0,30125.42532559466,359.4183327439911
IND,India,30615.0,514.0,42723558.0,509872.0,0.53,69.66,0.645,1417173120.0,30147.028190881858,359.78102661162524
IND,India,30757.0,541.0,42754315.0,510413.0,0.53,69.66,0.645,1417173120.0,30168.73125564222,360.16277249176164
IND,India,25920.0,492.0,42780235.0,510905.0,0.53,69.66,0.645,1417173120.0,30187.021187644317,360.509942497357
IND,India,22270.0,325.0,42802505.0,511230.0,0.53,69.66,0.645,1417173120.0,30202.735569808156,360.7392722774759
IND,India,19968.0,673.0,42822473.0,511903.0,0.53,69.66,0.645,1417173120.0,30216.82559149866,361.2141613298451
IND,India,16051.0,206.0,42838524.0,512109.0,0.53,69.66,0.645,1417173120.0,30228.15166011616,361.3595211289359
IND,India,13405.0,235.0,42851929.0,512344.0,0.53,69.66,0.645,1417173120.0,30237.61063150845,361.5253442007142
IND,India,15102.0,278.0,42867031.0,512622.0,0.53,69.66,0.645,1417173120.0,30248.267057168006,361.7215093664774
IND,India,14148.0,302.0,42881179.0,512924.0,0.53,69.66,0.645,1417173120.0,30258.250311719148,361.9346096544648
IND,India,13166.0,302.0,42894345.0,513226.0,0.53,69.66,0.645,1417173120.0,30267.54063751929,362.1477099424522
IND,India,11499.0,255.0,42905844.0,513481.0,0.53,69.66,0.645,1417173120.0,30275.654677954943,362.32764561608394
IND,India,10273.0,243.0,42916117.0,513724.0,0.53,69.66,0.645,1417173120.0,30282.903615896976,362.4991137286036
IND,India,8013.0,119.0,42924130.0,513843.0,0.53,69.66,0.645,1417173120.0,30288.55782982957,362.58308370963175
IND,India,6915.0,180.0,42931045.0,514023.0,0.53,69.66,0.645,1417173120.0,30293.437261920408,362.710097126313
IND,India,7554.0,223.0,42938599.0,514246.0,0.53,69.66,0.645,1417173120.0,30298.767591640462,362.8674526369792
IND,India,6561.0,142.0,42945160.0,514388.0,0.53,69.66,0.645,1417173120.0,30303.397230678493,362.96765211013883
IND,India,6396.0,201.0,42951556.0,514589.0,0.53,69.66,0.645,1417173120.0,30307.91044075123,363.1094837587662
IND,India,5921.0,289.0,42957477.0,514878.0,0.53,69.66,0.645,1417173120.0,30312.088476529952,363.31341085554885
IND,India,5476.0,158.0,42962953.0,515036.0,0.53,69.66,0.645,1417173120.0,30315.952506917434,363.42490041019124
IND,India,4362.0,66.0,42967315.0,515102.0,0.53,69.66,0.645,1417173120.0,30319.030465381675,363.4714719963077
IND,India,3993.0,108.0,42971308.0,515210.0,0.53,69.66,0.645,1417173120.0,30321.84804634172,363.54768004631643
IND,India,4575.0,145.0,42975883.0,515355.0,0.53,69.66,0.645,1417173120.0,30325.0763040157,363.64999640975407
IND,India,4184.0,104.0,42980067.0,515459.0,0.53,69.66,0.645,1417173120.0,30328.02866032345,363.72338193939214
IND,India,4194.0,255.0,42984261.0,515714.0,0.53,69.66,0.645,1417173120.0,30330.98807293212,363.9033176130239
IND,India,3614.0,89.0,42987875.0,515803.0,0.53,69.66,0.645,1417173120.0,30333.53822008704,363.96611869127184
IND,India,3116.0,47.0,42990991.0,515850.0,0.53,69.66,0.645,1417173120.0,30335.736963455813,363.9992833056275
IND,India,2503.0,27.0,42993494.0,515877.0,0.53,69.66,0.645,1417173120.0,30337.503155577775,364.01833531812963
IND,India,2568.0,97.0,42996062.0,515974.0,0.53,69.66,0.645,1417173120.0,30339.31521365576,364.086781437119
IND,India,2876.0,98.0,42998938.0,516072.0,0.53,69.66,0.645,1417173120.0,30341.34460580229,364.15593318620097
IND,India,2539.0,60.0,43001477.0,516132.0,0.53,69.66,0.645,1417173120.0,30343.136200607587,364.1982709917614
IND,India,2528.0,149.0,43004005.0,516281.0,0.53,69.66,0.645,1417173120.0,30344.920033481867,364.30340987556974
IND,India,2075.0,71.0,43006080.0,516352.0,0.53,69.66,0.645,1417173120.0,30346.384215924165,364.3535096121496
IND,India,1761.0,127.0,43007841.0,516479.0,0.53,69.66,0.645,1417173120.0,30347.62683051736,364.4431246339191
IND,India,1549.0,31.0,43009390.0,516510.0,0.53,69.66,0.645,1417173120.0,30348.719851530914,364.464999166792
IND,India,1581.0,33.0,43010971.0,516543.0,0.53,69.66,0.645,1417173120.0,30349.83545270743,364.4882849598502
IND,India,1778.0,62.0,43012749.0,516605.0,0.53,69.66,0.645,1417173120.0,30351.0900630122,364.532034025596
IND,India,1938.0,67.0,43014687.0,516672.0,0.53,69.66,0.645,1417173120.0,30352.457574131804,364.5793112418051
IND,India,1685.0,83.0,43016372.0,516755.0,0.53,69.66,0.645,1417173120.0,30353.64656083796,364.637878539497
IND,India,1660.0,4100.0,43018032.0,520855.0,0.53,69.66,0.645,1417173120.0,30354.817906791795,367.5309619194584
IND,India,1421.0,149.0,43019453.0,521004.0,0.53,69.66,0.645,1417173120.0,30355.820607153484,367.63610080326674
IND,India,1270.0,31.0,43020723.0,521035.0,0.53,69.66,0.645,1417173120.0,30356.71675737118,367.6579753361396
IND,India,1259.0,35.0,43021982.0,521070.0,0.53,69.66,0.645,1417173120.0,30357.605145657857,367.6826723893832
IND,India,1233.0,31.0,43023215.0,521101.0,0.53,69.66,0.645,1417173120.0,30358.475187562122,367.70454692225604
IND,India,1225.0,28.0,43024440.0,521129.0,0.53,69.66,0.645,1417173120.0,30359.33958442565,367.7243045648509
IND,India,1335.0,52.0,43025775.0,521181.0,0.53,69.66,0.645,1417173120.0,30360.281600599366,367.7609973296699
IND,India,1260.0,83.0,43027035.0,521264.0,0.53,69.66,0.645,1417173120.0,30361.170694516135,367.81956462736184
IND,India,1096.0,81.0,43028131.0,521345.0,0.53,69.66,0.645,1417173120.0,30361.944065097705,367.8767206648684
IND,India,913.0,13.0,43029044.0,521358.0,0.53,69.66,0.645,1417173120.0,30362.58830537232,367.88589385607315
IND,India,795.0,58.0,43029839.0,521416.0,0.53,69.66,0.645,1417173120.0,30363.14928129599,367.9268204014482
IND,India,1086.0,71.0,43030925.0,521487.0,0.53,69.66,0.645,1417173120.0,30363.915595576636,367.976920138028
IND,India,1033.0,43.0,43031958.0,521530.0,0.53,69.66,0.645,1417173120.0,30364.644511462368,368.007262232013
IND,India,1109.0,43.0,43033067.0,521573.0,0.53,69.66,0.645,1417173120.0,30365.427055235145,368.03760432599796
IND,India,1150.0,83.0,43034217.0,521656.0,0.53,69.66,0.645,1417173120.0,30366.238529841718,368.0961716236898
IND,India,1054.0,29.0,43035271.0,521685.0,0.53,69.66,0.645,1417173120.0,30366.982263959395,368.1166348963774
IND,India,861.0,6.0,43036132.0,521691.0,0.53,69.66,0.645,1417173120.0,30367.589811469188,368.1208686769334
IND,India,796.0,19.0,43036928.0,521710.0,0.53,69.66,0.645,1417173120.0,30368.151493022957,368.1342756486942
IND,India,1088.0,26.0,43038016.0,521736.0,0.53,69.66,0.645,1417173120.0,30368.919218563784,368.1526220311037
IND,India,1007.0,1.0,43039023.0,521737.0,0.53,69.66,0.645,1417173120.0,30369.629788067108,368.1533276611964
IND,India,949.0,6.0,43039972.0,521743.0,0.53,69.66,0.645,1417173120.0,30370.299431025054,368.1575614417524
IND,India,975.0,4.0,43040947.0,521747.0,0.53,69.66,0.645,1417173120.0,30370.98742036541,368.16038396212315
IND,India,1150.0,4.0,43042097.0,521751.0,0.53,69.66,0.645,1417173120.0,30371.798894971984,368.1632064824938
IND,India,2183.0,214.0,43044280.0,521965.0,0.53,69.66,0.645,1417173120.0,30373.33928546429,368.31421132232595
IND,India,1247.0,1.0,43045527.0,521966.0,0.53,69.66,0.645,1417173120.0,30374.219206189853,368.3149169524186
IND,India,2067.0,40.0,43047594.0,522006.0,0.53,69.66,0.645,1417173120.0,30375.677743591412,368.34314215612557
IND,India,2380.0,56.0,43049974.0,522062.0,0.53,69.66,0.645,1417173120.0,30377.357143211975,368.3826574413153
IND,India,2451.0,54.0,43052425.0,522116.0,0.53,69.66,0.645,1417173120.0,30379.086642569117,368.4207614663197
IND,India,2527.0,33.0,43054952.0,522149.0,0.53,69.66,0.645,1417173120.0,30380.869769813304,368.4440472593779
IND,India,2593.0,44.0,43057545.0,522193.0,0.53,69.66,0.645,1417173120.0,30382.699468643605,368.4750949834555
IND,India,2541.0,30.0,43060086.0,522223.0,0.53,69.66,0.645,1417173120.0,30384.492474709088,368.49626388623574
IND,India,11.0,0.0,43060097.0,522223.0,0.53,69.66,0.645,1417173120.0,30384.50023664011,368.49626388623574
IND,India,5399.0,1431.0,43065496.0,523654.0,0.53,69.66,0.645,1417173120.0,30388.309933510453,369.5060205488515
IND,India,3303.0,39.0,43068799.0,523693.0,0.53,69.66,0.645,1417173120.0,30390.64062970655,369.53354012246575
IND,India,3377.0,60.0,43072176.0,523753.0,0.53,69.66,0.645,1417173120.0,30393.02354252951,369.57587792802616
IND,India,3688.0,50.0,43075864.0,523803.0,0.53,69.66,0.645,1417173120.0,30395.625906311292,369.61115943265986
IND,India,3324.0,40.0,43079188.0,523843.0,0.53,69.66,0.645,1417173120.0,30397.971420739337,369.6393846363668
IND,India,3157.0,26.0,43082345.0,523869.0,0.53,69.66,0.645,1417173120.0,30400.19909494191,369.6577310187763
IND,India,2568.0,20.0,43084913.0,523889.0,0.53,69.66,0.645,1417173120.0,30402.011153019892,369.6718436206298
IND,India,3205.0,31.0,43088118.0,523920.0,0.53,69.66,0.645,1417173120.0,30404.272697466913,369.69371815350263
IND,India,3275.0,55.0,43091393.0,523975.0,0.53,69.66,0.645,1417173120.0,30406.58363602042,369.7325278085997
IND,India,3545.0,27.0,43094938.0,524002.0,0.53,69.66,0.645,1417173120.0,30409.085094698945,369.75157982110187
IND,India,3805.0,22.0,43098743.0,524024.0,0.53,69.66,0.645,1417173120.0,30411.77001720157,369.7671036831407
IND,India,3451.0,40.0,43102194.0,524064.0,0.53,69.66,0.645,1417173120.0,30414.205146651384,369.79532888684764
IND,India,3207.0,29.0,43105401.0,524093.0,0.53,69.66,0.645,1417173120.0,30416.468102358587,369.8157921595352
IND,India,2288.0,10.0,43107689.0,524103.0,0.53,69.66,0.645,1417173120.0,30418.082584010626,369.8228484604619
IND,India,2897.0,54.0,43110586.0,524157.0,0.53,69.66,0.645,1417173120.0,30420.1267943891,369.86095248546627
IND,India,2827.0,24.0,43113413.0,524181.0,0.53,69.66,0.645,1417173120.0,30422.12161066109,369.87788760769047
IND,India,2841.0,9.0,43116254.0,524190.0,0.53,69.66,0.645,1417173120.0,30424.126305754373,369.8842382785245
IND,India,2858.0,11.0,43119112.0,524201.0,0.53,69.66,0.645,1417173120.0,30426.142996559236,369.89200020954394
IND,India,2487.0,13.0,43121599.0,524214.0,0.53,69.66,0.645,1417173120.0,30427.897898599713,369.9011734007487
IND,India,2202.0,27.0,43123801.0,524241.0,0.53,69.66,0.645,1417173120.0,30429.45169606378,369.9202254132509
IND,India,1569.0,19.0,43125370.0,524260.0,0.53,69.66,0.645,1417173120.0,30430.558829679187,369.93363238501166
IND,India,1829.0,33.0,43127199.0,524293.0,0.53,69.66,0.645,1417173120.0,30431.849427118686,369.9569181780699
IND,India,2364.0,10.0,43129563.0,524303.0,0.53,69.66,0.645,1417173120.0,30433.517536657764,369.9639744789966
IND,India,2259.0,20.0,43131822.0,524323.0,0.53,69.66,0.645,1417173120.0,30435.111555037114,369.97808708085006
IND,India,2323.0,25.0,43134145.0,524348.0,0.53,69.66,0.645,1417173120.0,30436.750733742396,369.99572783316694
IND,India,2226.0,65.0,43136371.0,524413.0,0.53,69.66,0.645,1417173120.0,30438.321466328685,370.0415937891907
IND,India,2022.0,46.0,43138393.0,524459.0,0.53,69.66,0.645,1417173120.0,30439.748250376073,370.0740527734537
IND,India,1675.0,31.0,43140068.0,524490.0,0.53,69.66,0.645,1417173120.0,30440.9301807813,370.09592730632653
IND,India,2124.0,17.0,43142192.0,524507.0,0.53,69.66,0.645,1417173120.0,30442.42893909814,370.107923017902
IND,India,2628.0,18.0,43144820.0,524525.0,0.53,69.66,0.645,1417173120.0,30444.283334981686,370.1206243595701
IND,India,2710.0,14.0,43147530.0,524539.0,0.53,69.66,0.645,1417173120.0,30446.19559253283,370.13050318086755
IND,India,2685.0,33.0,43150215.0,524572.0,0.53,69.66,0.645,1417173120.0,30448.090209331658,370.15378897392577
IND,India,2828.0,14.0,43153043.0,524586.0,0.53,69.66,0.645,1417173120.0,30450.08573123374,370.1636677952232
IND,India,2706.0,25.0,43155749.0,524611.0,0.53,69.66,0.645,1417173120.0,30451.995166264514,370.18130854754
IND,India,2338.0,19.0,43158087.0,524630.0,0.53,69.66,0.645,1417173120.0,30453.644929421185,370.19471551930087
IND,India,2745.0,6.0,43160832.0,524636.0,0.53,69.66,0.645,1417173120.0,30455.581884025574,370.1989492998569
IND,India,3712.0,5.0,43164544.0,524641.0,0.53,69.66,0.645,1417173120.0,30458.201182929577,370.20247745032026
IND,India,4041.0,10.0,43168585.0,524651.0,0.53,69.66,0.645,1417173120.0,30461.05263413407,370.20953375124697
IND,India,3962.0,26.0,43172547.0,524677.0,0.53,69.66,0.645,1417173120.0,30463.848340561242,370.2278801336565
IND,India,4270.0,15.0,43176817.0,524692.0,0.53,69.66,0.645,1417173120.0,30466.86138105696,370.2384645850466
IND,India,4518.0,9.0,43181335.0,524701.0,0.53,69.66,0.645,1417173120.0,30470.04941781566,370.24481525588067
IND,India,3714.0,7.0,43185049.0,524708.0,0.53,69.66,0.645,1417173120.0,30472.670127979847,370.2497546665294
IND,India,5233.0,7.0,43190282.0,524715.0,0.53,69.66,0.645,1417173120.0,30476.36269025481,370.2546940771781
IND,India,7240.0,8.0,43197522.0,524723.0,0.53,69.66,0.645,1417173120.0,30481.471452125763,370.2603391179195
IND,India,7584.0,24.0,43205106.0,524747.0,0.53,69.66,0.645,1417173120.0,30486.8229507486,370.27727424014364
IND,India,8329.0,10.0,43213435.0,524757.0,0.53,69.66,0.645,1417173120.0,30492.700143790476,370.2843305410704
IND,India,8582.0,4.0,43222017.0,524761.0,0.53,69.66,0.645,1417173120.0,30498.7558612458,370.2871530614411
IND,India,8084.0,10.0,43230101.0,524771.0,0.53,69.66,0.645,1417173120.0,30504.460174914973,370.29420936236784
IND,India,6594.0,6.0,43236695.0,524777.0,0.53,69.66,0.645,1417173120.0,30509.113099746064,370.2984431429239
IND,India,8822.0,15.0,43245517.0,524792.0,0.53,69.66,0.645,1417173120.0,30515.33816842363,370.30902759431393
IND,India,12213.0,11.0,43257730.0,524803.0,0.53,69.66,0.645,1417173120.0,30523.95602874545,370.3167895253334
IND,India,12847.0,14.0,43270577.0,524817.0,0.53,69.66,0.645,1417173120.0,30533.02125854603,370.3266683466308
IND,India,13216.0,23.0,43283793.0,524840.0,0.53,69.66,0.645,1417173120.0,30542.3468658508,370.34289783876227
IND,India,12899.0,15.0,43296692.0,524855.0,0.53,69.66,0.645,1417173120.0,30551.448788416197,370.3534822901524
IND,India,12781.0,18.0,43309473.0,524873.0,0.53,69.66,0.645,1417173120.0,30560.467446630657,370.3661836318205
IND,India,9923.0,17.0,43319396.0,524890.0,0.53,69.66,0.645,1417173120.0,30567.469414040253,370.37817934339597
IND,India,12249.0,13.0,43331645.0,524903.0,0.53,69.66,0.645,1417173120.0,30576.112677045414,370.3873525346007
IND,India,13313.0,38.0,43344958.0,524941.0,0.53,69.66,0.645,1417173120.0,30585.506730469177,370.4141664781223
IND,India,17336.0,13.0,43362294.0,524954.0,0.53,69.66,0.645,1417173120.0,30597.739533755765,370.42333966932705
IND,India,15940.0,20.0,43378234.0,524974.0,0.53,69.66,0.645,1417173120.0,30608.987277432978,370.4374522711805
IND,India,11739.0,25.0,43389973.0,524999.0,0.53,69.66,0.645,1417173120.0,30617.270669090874,370.4550930234974
IND,India,17073.0,21.0,43407046.0,525020.0,0.53,69.66,0.645,1417173120.0,30629.317891663086,370.4699112554435
IND,India,11793.0,27.0,43418839.0,525047.0,0.53,69.66,0.645,1417173120.0,30637.639387345986,370.4889632679457
IND,India,14506.0,30.0,43433345.0,525077.0,0.53,69.66,0.645,1417173120.0,30647.875257470307,370.5101321707259
IND,India,18819.0,39.0,43452164.0,525116.0,0.53,69.66,0.645,1417173120.0,30661.15451018433,370.53765174434017
IND,India,17070.0,23.0,43469234.0,525139.0,0.53,69.66,0.645,1417173120.0,30673.199615866266,370.5538812364717
IND,India,17092.0,29.0,43486326.0,525168.0,0.53,69.66,0.645,1417173120.0,30685.26024541024,370.5743445091592
IND,India,16103.0,31.0,43502429.0,525199.0,0.53,69.66,0.645,1417173120.0,30696.623006792564,370.5962190420321
IND,India,16135.0,24.0,43518564.0,525223.0,0.53,69.66,0.645,1417173120.0,30708.00834833785,370.61315416425623
IND,India,13086.0,19.0,43531650.0,525242.0,0.53,69.66,0.645,1417173120.0,30717.242223730576,370.626561136017
IND,India,16159.0,28.0,43547809.0,525270.0,0.53,69.66,0.645,1417173120.0,30728.644500398088,370.6463187786119
IND,India,18930.0,35.0,43566739.0,525305.0,0.53,69.66,0.645,1417173120.0,30742.0020780524,370.67101583185547
IND,India,18815.0,38.0,43585554.0,525343.0,0.53,69.66,0.645,1417173120.0,30755.27850824605,370.69782977537704
IND,India,18840.0,43.0,43604394.0,525386.0,0.53,69.66,0.645,1417173120.0,30768.57257919202,370.72817186936203
IND,India,18257.0,42.0,43622651.0,525428.0,0.53,69.66,0.645,1417173120.0,30781.455267793957,370.7578083332543
IND,India,16678.0,26.0,43639329.0,525454.0,0.53,69.66,0.645,1417173120.0,30793.22376647957,370.77615471566384
IND,India,13615.0,20.0,43652944.0,525474.0,0.53,69.66,0.645,1417173120.0,30802.830920191318,370.7902673175173
IND,India,16906.0,45.0,43669850.0,525519.0,0.53,69.66,0.645,1417173120.0,30814.760302538056,370.8220206716876
IND,India,20139.0,38.0,43689989.0,525557.0,0.53,69.66,0.645,1417173120.0,30828.970986974407,370.84883461520917
IND,India,20038.0,47.0,43710027.0,525604.0,0.53,69.66,0.645,1417173120.0,30843.1104027714,370.8819992295648
IND,India,20044.0,56.0,43730071.0,525660.0,0.53,69.66,0.645,1417173120.0,30857.254052348948,370.92151451475456
IND,India,20528.0,49.0,43750599.0,525709.0,0.53,69.66,0.645,1417173120.0,30871.73922689135,370.9560903892956
IND,India,16935.0,51.0,43767534.0,525760.0,0.53,69.66,0.645,1417173120.0,30883.689072510773,370.9920775240219
IND,India,15528.0,25.0,43783062.0,525785.0,0.53,69.66,0.645,1417173120.0,30894.646096589808,371.00971827633873
IND,India,18616.0,36.0,43801678.0,525821.0,0.53,69.66,0.645,1417173120.0,30907.782106395018,371.035120959675
IND,India,23050.0,45.0,43824728.0,525866.0,0.53,69.66,0.645,1417173120.0,30924.046880031143,371.0668743138453
IND,India,22337.0,64.0,43847065.0,525930.0,0.53,69.66,0.645,1417173120.0,30939.80853941119,371.1120346397764
IND,India,21411.0,67.0,43868476.0,525997.0,0.53,69.66,0.645,1417173120.0,30954.916785325422,371.15931185598555
IND,India,20279.0,36.0,43888755.0,526033.0,0.53,69.66,0.645,1417173120.0,30969.226257974748,371.18471453932176
IND,India,16866.0,41.0,43905621.0,526074.0,0.53,69.66,0.645,1417173120.0,30981.12741511778,371.2136453731214
IND,India,14830.0,36.0,43920451.0,526110.0,0.53,69.66,0.645,1417173120.0,30991.59190939213,371.23904805645765
IND,India,18313.0,57.0,43938764.0,526167.0,0.53,69.66,0.645,1417173120.0,31004.51411327926,371.27926897174
IND,India,20557.0,45.0,43959321.0,526212.0,0.53,69.66,0.645,1417173120.0,31019.019751094347,371.31102232591036
IND,India,20409.0,46.0,43979730.0,526258.0,0.53,69.66,0.645,1417173120.0,31033.42095565572,371.34348131017333
IND,India,20408.0,54.0,44000138.0,526312.0,0.53,69.66,0.645,1417173120.0,31047.821454587003,371.3815853351777
IND,India,19673.0,45.0,44019811.0,526357.0,0.53,69.66,0.645,1417173120.0,31061.70331540017,371.413338689348
IND,India,16464.0,39.0,44036275.0,526396.0,0.53,69.66,0.645,1417173120.0,31073.320809245946,371.44085826296225
IND,India,13734.0,34.0,44050009.0,526430.0,0.53,69.66,0.645,1417173120.0,31083.011932938723,371.46484968611315
